package,time,dataset,TP,FP,FN,TN,false_positive_rate,specificity,sensitivity,precision,f1,runtime
asreview,2023-11-23 15:48,cytology_screening,743,12,27,1074,0.011049723756906,0.988950276243094,0.964935064935065,0.9841059602649008,0.9744262295081968,0:00:00
bib-dedupe,2023-11-23 15:52,problem_cases,44,3,5,33,0.0833333333333333,0.9166666666666666,0.8979591836734694,0.9361702127659576,0.9166666666666666,0:00:01
asreview,2023-11-23 15:52,problem_cases,45,3,4,33,0.0833333333333333,0.9166666666666666,0.9183673469387756,0.9375,0.9278350515463918,0:00:00
bib-dedupe,2023-11-23 15:58,cardiac,3510,1,20,5417,0.0001845699520118,0.9998154300479882,0.9943342776203966,0.9997151808601538,0.9970174691095016,0:04:17
asreview,2023-11-23 15:59,cardiac,3116,123,414,5295,0.0227021040974529,0.9772978959025472,0.8827195467422096,0.9620253164556962,0.920667750036933,0:00:00
bib-dedupe,2023-11-23 16:05,problem_cases,44,3,5,33,0.0833333333333333,0.9166666666666666,0.8979591836734694,0.9361702127659576,0.9166666666666666,0:00:06
asreview,2023-11-23 16:05,problem_cases,45,3,4,33,0.0833333333333333,0.9166666666666666,0.9183673469387756,0.9375,0.9278350515463918,0:00:00
bib-dedupe,2023-11-23 16:20,cardiac,3514,1,16,5417,0.0001845699520118,0.9998154300479882,0.9954674220963172,0.9997155049786628,0.997586941092974,0:04:20
asreview,2023-11-23 16:21,cardiac,3116,123,414,5295,0.0227021040974529,0.9772978959025472,0.8827195467422096,0.9620253164556962,0.920667750036933,0:00:01
bib-dedupe,2023-11-23 16:28,cardiac,3514,1,16,5417,0.0001845699520118,0.9998154300479882,0.9954674220963172,0.9997155049786628,0.997586941092974,0:05:12
asreview,2023-11-23 16:29,cardiac,3116,123,414,5295,0.0227021040974529,0.9772978959025472,0.8827195467422096,0.9620253164556962,0.920667750036933,0:00:00
bib-dedupe,2023-11-23 16:44,cardiac,3514,1,16,5417,0.0001845699520118,0.9998154300479882,0.9954674220963172,0.9997155049786628,0.997586941092974,0:04:38
asreview,2023-11-23 16:44,cardiac,3116,123,414,5295,0.0227021040974529,0.9772978959025472,0.8827195467422096,0.9620253164556962,0.920667750036933,0:00:00
bib-dedupe,2023-11-23 16:54,cardiac,3510,1,20,5417,0.0001845699520118,0.9998154300479882,0.9943342776203966,0.9997151808601538,0.9970174691095016,0:03:56
asreview,2023-11-23 17:09,cardiac,3116,123,414,5295,0.0227021040974529,0.9772978959025472,0.8827195467422096,0.9620253164556962,0.920667750036933,0:00:00
bib-dedupe,2023-11-23 17:17,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:07:10
asreview,2023-11-23 17:18,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-23 17:18,diabetes,1260,3,1,581,0.0051369863013698,0.9948630136986302,0.999206978588422,0.997624703087886,0.9984152139461172,0:00:21
asreview,2023-11-23 17:18,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-11-23 17:19,respiratory,405,0,30,1553,0.0,1.0,0.9310344827586208,1.0,0.9642857142857144,0:00:25
asreview,2023-11-23 17:19,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-23 17:31,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:08:56
asreview,2023-11-23 17:31,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-23 17:31,diabetes,1260,3,1,581,0.0051369863013698,0.9948630136986302,0.999206978588422,0.997624703087886,0.9984152139461172,0:00:17
asreview,2023-11-23 17:31,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-11-23 17:32,respiratory,405,0,30,1553,0.0,1.0,0.9310344827586208,1.0,0.9642857142857144,0:00:22
asreview,2023-11-23 17:32,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-23 18:25,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:06:44
asreview,2023-11-23 18:26,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-23 18:26,diabetes,1260,3,1,581,0.0051369863013698,0.9948630136986302,0.999206978588422,0.997624703087886,0.9984152139461172,0:00:13
asreview,2023-11-23 18:26,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-11-23 18:26,respiratory,405,0,30,1553,0.0,1.0,0.9310344827586208,1.0,0.9642857142857144,0:00:19
asreview,2023-11-23 18:26,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-23 18:59,srsr,16707,30,151,36113,0.000830036244916,0.999169963755084,0.9910428283307628,0.998207564079584,0.9946122934960558,0:28:40
asreview,2023-11-23 19:16,srsr,16099,304,759,35839,0.0084110339484824,0.9915889660515176,0.954976865583106,0.9814668048527708,0.9680406482066084,0:00:02
bib-dedupe,2023-11-23 20:23,depression,9961,15,192,69712,0.0002151247006181,0.999784875299382,0.9810893332020092,0.998496391339214,0.9897163296736052,1:00:32
asreview,2023-11-23 21:00,depression,8693,52,1460,69675,0.0007457656288094,0.9992542343711904,0.8562001378902787,0.9940537449971412,0.919991533495608,0:00:04
bib-dedupe,2023-11-23 21:00,neuroimaging,1292,3,6,2137,0.0014018691588785,0.9985981308411216,0.99537750385208,0.9976833976833976,0.996529116853066,0:00:29
asreview,2023-11-23 21:00,neuroimaging,1261,9,37,2131,0.0042056074766355,0.9957943925233644,0.9714946070878274,0.9929133858267716,0.9820872274143304,0:00:00
bib-dedupe,2023-11-23 21:01,stroke,306,1,8,977,0.0010224948875255,0.9989775051124744,0.9745222929936306,0.996742671009772,0.9855072463768116,0:00:12
asreview,2023-11-23 21:01,stroke,308,13,6,965,0.0132924335378323,0.9867075664621676,0.9808917197452228,0.9595015576323987,0.9700787401574804,0:00:00
bib-dedupe,2023-11-23 21:01,haematology,111,0,22,1282,0.0,1.0,0.8345864661654135,1.0,0.9098360655737704,0:00:23
asreview,2023-11-23 21:01,haematology,113,33,20,1249,0.0257410296411856,0.9742589703588144,0.849624060150376,0.773972602739726,0.8100358422939068,0:00:00
bib-dedupe,2023-11-23 21:06,cardiac,3510,1,20,5417,0.0001845699520118,0.9998154300479882,0.9943342776203966,0.9997151808601538,0.9970174691095016,0:03:43
asreview,2023-11-23 21:06,cardiac,3116,123,414,5295,0.0227021040974529,0.9772978959025472,0.8827195467422096,0.9620253164556962,0.920667750036933,0:00:00
bib-dedupe,2023-11-23 21:06,cytology_screening,769,1,1,1085,0.0009208103130755,0.9990791896869244,0.9987012987012988,0.9987012987012988,0.9987012987012988,0:00:11
asreview,2023-11-23 21:06,cytology_screening,743,12,27,1074,0.011049723756906,0.988950276243094,0.964935064935065,0.9841059602649008,0.9744262295081968,0:00:00
bib-dedupe,2023-11-23 21:45,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:06:13
asreview,2023-11-23 21:45,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-23 21:45,diabetes,1261,2,1,581,0.0034305317324185,0.9965694682675816,0.9992076069730588,0.9984164687252574,0.9988118811881188,0:00:13
asreview,2023-11-23 21:45,diabetes,1250,24,12,559,0.0411663807890223,0.9588336192109777,0.9904912836767036,0.9811616954474096,0.9858044164037856,0:00:00
bib-dedupe,2023-11-23 21:46,respiratory,405,0,30,1553,0.0,1.0,0.9310344827586208,1.0,0.9642857142857144,0:00:17
asreview,2023-11-23 21:46,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-23 22:16,srsr,16707,30,151,36113,0.000830036244916,0.999169963755084,0.9910428283307628,0.998207564079584,0.9946122934960558,0:26:51
asreview,2023-11-23 22:33,srsr,16099,304,759,35839,0.0084110339484824,0.9915889660515176,0.954976865583106,0.9814668048527708,0.9680406482066084,0:00:02
bib-dedupe,2023-11-23 23:34,depression,9961,15,192,69712,0.0002151247006181,0.999784875299382,0.9810893332020092,0.998496391339214,0.9897163296736052,0:55:05
asreview,2023-11-24 00:09,depression,8693,52,1460,69675,0.0007457656288094,0.9992542343711904,0.8562001378902787,0.9940537449971412,0.919991533495608,0:00:03
bib-dedupe,2023-11-24 00:09,neuroimaging,1292,3,6,2137,0.0014018691588785,0.9985981308411216,0.99537750385208,0.9976833976833976,0.996529116853066,0:00:23
asreview,2023-11-24 00:09,neuroimaging,1261,9,37,2131,0.0042056074766355,0.9957943925233644,0.9714946070878274,0.9929133858267716,0.9820872274143304,0:00:00
bib-dedupe,2023-11-24 00:10,stroke,306,1,8,977,0.0010224948875255,0.9989775051124744,0.9745222929936306,0.996742671009772,0.9855072463768116,0:00:09
asreview,2023-11-24 00:10,stroke,308,13,6,965,0.0132924335378323,0.9867075664621676,0.9808917197452228,0.9595015576323987,0.9700787401574804,0:00:00
bib-dedupe,2023-11-24 00:10,haematology,111,0,22,1282,0.0,1.0,0.8345864661654135,1.0,0.9098360655737704,0:00:21
asreview,2023-11-24 00:10,haematology,113,33,20,1249,0.0257410296411856,0.9742589703588144,0.849624060150376,0.773972602739726,0.8100358422939068,0:00:00
bib-dedupe,2023-11-24 00:14,cardiac,3510,1,20,5417,0.0001845699520118,0.9998154300479882,0.9943342776203966,0.9997151808601538,0.9970174691095016,0:03:04
asreview,2023-11-24 00:14,cardiac,3116,123,414,5295,0.0227021040974529,0.9772978959025472,0.8827195467422096,0.9620253164556962,0.920667750036933,0:00:00
bib-dedupe,2023-11-24 00:14,cytology_screening,769,1,1,1085,0.0009208103130755,0.9990791896869244,0.9987012987012988,0.9987012987012988,0.9987012987012988,0:00:09
asreview,2023-11-24 00:14,cytology_screening,743,12,27,1074,0.011049723756906,0.988950276243094,0.964935064935065,0.9841059602649008,0.9744262295081968,0:00:00
bib-dedupe,2023-11-24 09:43,problem_cases,44,3,5,33,0.0833333333333333,0.9166666666666666,0.8979591836734694,0.9361702127659576,0.9166666666666666,0:00:05
asreview,2023-11-24 09:43,problem_cases,45,3,4,33,0.0833333333333333,0.9166666666666666,0.9183673469387756,0.9375,0.9278350515463918,0:00:00
bib-dedupe,2023-11-24 11:21,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:09:55
asreview,2023-11-24 11:21,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 11:35,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:09:07
asreview,2023-11-24 11:36,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 12:01,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:06:53
asreview,2023-11-24 12:02,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 12:03,diabetes,1261,2,1,581,0.0034305317324185,0.9965694682675816,0.9992076069730588,0.9984164687252574,0.9988118811881188,0:00:58
asreview,2023-11-24 12:03,diabetes,1250,24,12,559,0.0411663807890223,0.9588336192109777,0.9904912836767036,0.9811616954474096,0.9858044164037856,0:00:00
bib-dedupe,2023-11-24 12:03,respiratory,405,0,30,1553,0.0,1.0,0.9310344827586208,1.0,0.9642857142857144,0:00:16
asreview,2023-11-24 12:03,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-24 12:21,srsr,16707,31,151,36112,0.0008577041197465,0.9991422958802534,0.9910428283307628,0.9981479268729836,0.9945826884152876,0:14:34
asreview,2023-11-24 12:38,srsr,16099,304,759,35839,0.0084110339484824,0.9915889660515176,0.954976865583106,0.9814668048527708,0.9680406482066084,0:00:02
bib-dedupe,2023-11-24 14:43,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:06:42
asreview,2023-11-24 14:44,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 14:45,diabetes,1261,2,1,581,0.0034305317324185,0.9965694682675816,0.9992076069730588,0.9984164687252574,0.9988118811881188,0:01:01
asreview,2023-11-24 14:45,diabetes,1250,24,12,559,0.0411663807890223,0.9588336192109777,0.9904912836767036,0.9811616954474096,0.9858044164037856,0:00:00
bib-dedupe,2023-11-24 14:45,respiratory,403,0,32,1553,0.0,1.0,0.9264367816091954,1.0,0.9618138424821002,0:00:16
asreview,2023-11-24 14:45,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-24 15:47,problem_cases,44,3,5,33,0.0833333333333333,0.9166666666666666,0.8979591836734694,0.9361702127659576,0.9166666666666666,0:04:02
asreview,2023-11-24 15:47,problem_cases,45,3,4,33,0.0833333333333333,0.9166666666666666,0.9183673469387756,0.9375,0.9278350515463918,0:00:00
bib-dedupe,2023-11-24 15:48,problem_cases,44,3,5,33,0.0833333333333333,0.9166666666666666,0.8979591836734694,0.9361702127659576,0.9166666666666666,0:00:30
asreview,2023-11-24 15:48,problem_cases,45,3,4,33,0.0833333333333333,0.9166666666666666,0.9183673469387756,0.9375,0.9278350515463918,0:00:00
bib-dedupe,2023-11-24 15:48,problem_cases,44,3,5,33,0.0833333333333333,0.9166666666666666,0.8979591836734694,0.9361702127659576,0.9166666666666666,0:00:02
asreview,2023-11-24 15:48,problem_cases,45,3,4,33,0.0833333333333333,0.9166666666666666,0.9183673469387756,0.9375,0.9278350515463918,0:00:00
bib-dedupe,2023-11-24 16:23,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:03:56
asreview,2023-11-24 16:24,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 16:29,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:03:58
asreview,2023-11-24 16:30,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 16:34,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:03:42
asreview,2023-11-24 16:34,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 16:35,diabetes,1261,2,1,581,0.0034305317324185,0.9965694682675816,0.9992076069730588,0.9984164687252574,0.9988118811881188,0:00:35
asreview,2023-11-24 16:35,diabetes,1250,24,12,559,0.0411663807890223,0.9588336192109777,0.9904912836767036,0.9811616954474096,0.9858044164037856,0:00:00
bib-dedupe,2023-11-24 16:35,respiratory,403,0,32,1553,0.0,1.0,0.9264367816091954,1.0,0.9618138424821002,0:00:17
asreview,2023-11-24 16:35,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-24 16:52,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:03:50
asreview,2023-11-24 16:52,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-24 16:53,diabetes,1261,2,1,581,0.0034305317324185,0.9965694682675816,0.9992076069730588,0.9984164687252574,0.9988118811881188,0:00:39
asreview,2023-11-24 16:53,diabetes,1250,24,12,559,0.0411663807890223,0.9588336192109777,0.9904912836767036,0.9811616954474096,0.9858044164037856,0:00:00
bib-dedupe,2023-11-24 16:53,respiratory,403,0,32,1553,0.0,1.0,0.9264367816091954,1.0,0.9618138424821002,0:00:21
asreview,2023-11-24 16:53,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-24 21:36,srsr,16707,31,151,36112,0.0008577041197465,0.9991422958802534,0.9910428283307628,0.9981479268729836,0.9945826884152876,0:09:56
asreview,2023-11-24 21:53,srsr,16099,304,759,35839,0.0084110339484824,0.9915889660515176,0.954976865583106,0.9814668048527708,0.9680406482066084,0:00:02
bib-dedupe,2023-11-24 22:09,depression,9961,15,192,69712,0.0002151247006181,0.999784875299382,0.9810893332020092,0.998496391339214,0.9897163296736052,0:11:53
asreview,2023-11-24 22:45,depression,8693,52,1460,69675,0.0007457656288094,0.9992542343711904,0.8562001378902787,0.9940537449971412,0.919991533495608,0:00:03
bib-dedupe,2023-11-25 08:21,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:03:45
asreview,2023-11-25 08:21,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-25 08:38,digital_work,355,0,7,6797,0.0,1.0,0.9806629834254144,1.0,0.99023709902371,0:03:31
asreview,2023-11-25 08:38,digital_work,334,218,28,6579,0.0320729733706046,0.9679270266293952,0.9226519337016574,0.605072463768116,0.7308533916849016,0:00:00
bib-dedupe,2023-11-25 08:39,diabetes,1261,2,1,581,0.0034305317324185,0.9965694682675816,0.9992076069730588,0.9984164687252574,0.9988118811881188,0:00:39
asreview,2023-11-25 08:39,diabetes,1250,24,12,559,0.0411663807890223,0.9588336192109777,0.9904912836767036,0.9811616954474096,0.9858044164037856,0:00:00
bib-dedupe,2023-11-25 08:39,respiratory,403,0,32,1553,0.0,1.0,0.9264367816091954,1.0,0.9618138424821002,0:00:20
asreview,2023-11-25 08:39,respiratory,397,14,38,1539,0.009014810045074,0.990985189954926,0.9126436781609196,0.9659367396593674,0.9385342789598108,0:00:00
bib-dedupe,2023-11-25 08:51,srsr,16707,31,151,36112,0.0008577041197465623,0.9991422958802534,0.9910428283307628,0.9981479268729836,0.9945826884152875,0:09:52
